"C_ID","C_TotalVoluntarySuperContribution","C_Age","C_Education","C_Gender","C_MonthlyIncome","C_HomeOwnershipStatus","C_RelationshipStatus","C_NumberofDependants","C_EmploymentType","C_SalarySacrifice","C_FinancialLiteracy","C_PersonalFinancialAdvice","App_SatisfactionRating","App_Tenure","App_AverageDailySessionTime","App_ShowTutorial"
"8e0d5330-1b86-49c9-937a-e710a6e008a4",2178,48,"B","M",10890,"Y","O",8,"P","Y","H","Y","H",20,20,"Y"
"c2d85ae4-cb6e-4753-a5f0-7a78d43c28ef",2817,48,"H","F",14086,"Y","M",2,"C","Y","L","Y","H",11,11,"Y"
"b2f7ea53-6937-489d-9bda-042ecde0741f",3406,59,"M","F",17032,"Y","S",1,"P","Y","H","Y","H",3,31,"Y"
"6154d07d-979c-4078-b3a2-df7f58163371",2917,58,"B","M",14587,"Y","M",6,"P","Y","H","Y","H",15,60,"Y"
"001b00c1-1594-4240-bfc9-aa3df94a74d9",37,42,"P","M",6331,"N","O",4,"C","N","M","N","L",2,18,"N"
"3b7fc4d0-e22e-4239-9559-5fc345d96314",131,20,"B","O",3406,"N","S",1,"C","Y","L","N","L",17,43,"N"
"9481d9f8-78fb-43f4-b66a-0012cc1fc625",2920,52,"M","M",16701,"Y","O",6,"C","N","H","N","H",4,17,"Y"
"44716af6-c35e-49cb-b098-ef1af002194c",813,40,"M","M",8087,"Y","M",2,"C","Y","L","N","L",12,28,"N"
"2669929a-6baf-4df5-b9cc-9d3e051cfe9a",1997,60,"M","F",11775,"Y","S",1,"P","N","M","N","L",11,37,"N"
"b67f7555-c5a9-4854-ad3e-76c7b3327015",97,54,"H","M",11875,"Y","O",1,"P","N","L","Y","H",24,36,"N"
"2c9f6638-01d6-4dde-97fe-62ca259a281d",325,38,"D","F",5133,"N","O",8,"C","N","L","N","L",13,39,"N"
"2d097ac3-c28f-497c-8613-d2dcca6b72e2",2126,51,"D","M",10630,"Y","S",1,"P","N","H","Y","H",27,38,"Y"
"97bbfb46-8cdf-4eca-b646-d76e74bf0e7f",1999,47,"B","M",11142,"Y","S",1,"C","Y","M","N","L",17,58,"N"
"ea6acf23-da27-4202-8870-2be10a2cb99a",2838,47,"B","M",14190,"Y","M",0,"P","Y","H","Y","H",22,18,"Y"
"16ce12a3-8394-4975-a2de-d519c3741b6d",52,31,"H","F",4880,"Y","O",2,"C","N","L","N","L",28,33,"N"
"69928a2b-fd1f-4ab7-ba3c-c8818b20ae50",476,30,"B","F",6117,"N","S",6,"P","N","L","N","L",29,33,"N"
"f8d4a494-73f3-416c-aabe-b67240f63a06",594,29,"D","M",3614,"Y","S",1,"C","Y","L","N","H",2,58,"N"
"b6dd7ddb-1d72-4b90-9ad7-0106f4e09085",1764,48,"P","M",8822,"Y","S",1,"C","Y","H","Y","H",22,39,"Y"
"f0055a4f-e20a-4039-b097-8c9e3335519e",456,27,"P","F",2282,"N","M",0,"C","Y","L","N","L",20,8,"N"
"baeac82a-a9ce-4807-9a72-719414bf697a",3412,58,"D","M",17060,"Y","M",2,"C","N","L","Y","H",9,52,"Y"
"36aebf3d-2f6f-434a-8dd1-ffab068b5326",309,31,"H","F",4601,"N","O",5,"C","Y","L","N","L",22,33,"N"
"18d299d4-88d2-4851-bd1e-24cfb5de2cc4",241,27,"B","F",4794,"Y","S",1,"C","N","L","Y","L",30,10,"N"
"1529f0a1-5663-4839-b1a6-80830eb6bcc5",2046,59,"P","M",10229,"N","M",2,"P","Y","H","Y","H",7,39,"N"
"4b596e49-1be5-4fba-b320-cecd74101aee",211,28,"P","F",3058,"N","S",1,"C","N","L","N","L",6,17,"N"
"7c6e16a6-c579-475b-b751-b0993e387c51",216,24,"M","F",5960,"N","S",1,"P","N","L","N","L",16,33,"N"
"ba5ae72b-2402-44f9-937d-8889d7aee42b",990,38,"D","M",7818,"N","S",1,"P","N","L","Y","H",3,38,"N"
"9f781433-ff70-4c74-a232-7eff818fca8e",2114,56,"B","F",10708,"Y","M",4,"P","Y","H","N","H",29,56,"Y"
"92178399-4587-4c35-8143-4a01e04e51b0",487,30,"D","M",7195,"N","S",1,"C","N","L","N","L",12,15,"N"
"864b27c3-5178-49e8-983e-a064861bc642",2165,57,"D","M",10825,"Y","O",1,"C","Y","H","Y","H",9,51,"Y"
"9e487158-0ae4-4bab-b58f-f623addec7f9",2656,55,"B","F",15410,"Y","O",2,"C","N","H","N","H",15,56,"Y"
"d1183f71-05cb-4ff9-be59-ba5785df63b2",1656,43,"D","M",8279,"Y","S",1,"P","Y","M","Y","H",12,35,"Y"
"0dac6f34-bf9a-4303-86f9-7441cd59be4a",813,44,"D","F",6083,"Y","S",1,"C","N","L","N","L",6,58,"N"
"cf549410-a03c-4112-889b-aad12faa3301",907,36,"H","M",7055,"N","S",1,"C","Y","M","Y","L",2,33,"N"
"d28905bc-569c-42b1-bf1d-ac4946a0d278",2524,60,"M","M",12622,"Y","M",6,"P","Y","M","Y","H",15,58,"Y"
"df7f6242-8ab1-4e21-850b-f8026483464f",2809,53,"D","M",14045,"N","S",1,"P","Y","M","Y","H",5,26,"Y"
"af4753dc-9733-4d06-b28b-acf41a112d09",640,37,"B","F",5015,"N","S",1,"P","Y","L","N","L",26,19,"N"
"6473690c-04c8-4c45-b7d1-238966aed764",3420,52,"P","F",17102,"Y","M",5,"C","Y","H","Y","H",18,41,"Y"
"2cfd4917-6448-46b3-aced-5222e3d156f7",2122,54,"D","M",10609,"Y","M",0,"P","Y","H","Y","H",21,47,"Y"
"c84e5efe-6965-4b13-9fab-fc3d531ee44b",2611,48,"H","M",13057,"Y","O",7,"P","N","M","Y","H",9,15,"Y"
"bd9b644f-bb5d-4b4e-b7e2-877a17778747",987,36,"P","M",7683,"N","O",5,"P","N","L","Y","H",16,25,"N"
"0264a79d-94af-45b7-8600-908b785c8375",240,33,"B","M",6007,"N","S",3,"C","N","M","Y","L",21,1,"N"
"3ffad85a-0e97-4d11-ae53-9864bc405b5c",2242,47,"H","O",11212,"Y","M",5,"P","N","H","Y","H",4,21,"Y"
"684fa429-45d9-4c93-9339-7aa9d4298435",2713,46,"M","M",13566,"Y","M",4,"C","Y","H","Y","H",5,59,"Y"
"3fd97048-f88e-4af6-ac57-44aaf13c4ce8",1280,44,"P","M",13066,"Y","M",6,"P","Y","M","N","L",23,45,"N"
"67d9c00b-4d63-4f06-b8fd-f87e5538e6d0",2821,52,"M","F",14106,"Y","M",2,"P","Y","H","Y","H",21,30,"Y"
"186293aa-c61d-4a37-88ef-0c224b41c3c7",1016,47,"P","F",5082,"N","S",1,"P","N","H","N","H",9,58,"N"
"ae87dc5d-90bf-4aad-b0d4-50bc6d8d5c7a",3175,45,"P","F",15877,"Y","O",2,"C","Y","H","Y","H",22,12,"Y"
"dae86ad3-e8d4-47ee-a7dc-7277a7b6511c",2200,56,"H","M",11001,"Y","O",5,"P","Y","M","Y","H",26,19,"Y"
"dbd79021-6fbe-4d17-b441-6345fc3d60a7",307,20,"P","F",3465,"Y","M",7,"C","N","L","N","L",21,12,"N"
"5e04d560-3f89-4a32-9651-379a25ef9bda",2700,49,"D","F",13501,"Y","S",1,"C","Y","H","Y","H",17,40,"Y"
"5dd7939c-8816-489d-bab9-b2ea83a0f2c2",659,26,"B","F",3295,"N","M",1,"C","N","L","N","L",3,60,"N"
"a94ca18c-01e4-4efc-a52b-eead3791cb49",745,38,"B","F",5881,"N","S",1,"P","N","L","N","H",14,17,"N"
"da73b511-e526-422d-b37e-c23721ee442a",656,36,"M","M",5102,"N","O",6,"C","N","L","N","L",21,19,"N"
"9700ded1-3621-4121-8f2f-2b53d900cc23",492,34,"D","F",6554,"N","S",0,"C","Y","L","N","L",12,41,"N"
"c2a1fe2e-4e22-44f7-8c27-149f68ff9202",743,30,"B","M",5485,"N","S",1,"C","Y","L","N","L",28,57,"N"
"1a6694ea-17b7-4c98-96bd-2ddc22ab61e4",170,22,"D","F",4127,"Y","S",0,"C","N","L","N","L",5,2,"N"
"0372f422-5ef6-448d-aa7d-81fd30e5c27c",304,22,"B","M",3802,"Y","S",1,"C","N","M","N","L",24,53,"N"
"edbcfd27-8af4-42f5-ba21-c10464504c20",1818,60,"B","F",9088,"Y","S",1,"P","Y","M","Y","H",22,19,"Y"
"0f602830-5fb4-49a7-a874-79f52a1d08b9",170,25,"D","M",3865,"Y","O",0,"C","N","L","N","L",16,52,"N"
"71e2e56a-e23e-49d7-86f6-7b4082e88317",280,28,"B","F",4050,"N","O",7,"P","Y","L","N","L",28,54,"N"
"4038c4b9-a9b6-4e3a-82f4-a1c0d595d149",412,29,"D","F",3103,"N","O",0,"C","Y","L","N","L",19,8,"N"
"f6467cda-a10b-40e9-afe7-8af44411d5b4",2963,58,"M","M",14817,"Y","S",1,"P","Y","H","Y","L",12,50,"Y"
"a8d07a17-79e1-4605-935a-2bebaf744afa",594,27,"H","M",4250,"N","O",0,"P","Y","L","N","L",9,29,"N"
"958fa344-ca41-4c53-a73d-93fccfe14e3e",2309,53,"M","F",11543,"Y","M",1,"P","Y","H","N","H",13,48,"Y"
"3d1581dd-4075-4317-90e7-78e43c37f5e6",223,26,"M","M",3155,"N","O",2,"C","Y","L","N","L",26,8,"N"
"af8fe89d-0402-472c-a9f8-ad30dda178f1",79,57,"P","F",16965,"Y","S",1,"P","N","L","Y","L",4,44,"N"
"436aa402-0cd9-4521-a676-b4e5aeecc677",442,26,"P","M",3286,"N","O",2,"P","N","L","N","L",15,33,"N"
"b8ac72a7-c0cd-436a-af5f-7eb73a0b169f",3243,53,"B","M",16215,"Y","S",1,"P","N","L","Y","H",21,19,"Y"
"602abb80-c355-44d3-ad73-64d937dac75c",283,26,"D","F",4006,"N","S",1,"C","N","L","N","L",17,57,"N"
"1f873ae9-00c6-4acb-85a4-00a1cee0dbe8",564,41,"B","F",6338,"Y","M",7,"C","N","L","Y","L",27,3,"N"
"b2e441e4-c0d6-41b4-b955-142f2238761c",1930,45,"B","M",9651,"Y","O",8,"P","N","H","Y","H",3,1,"Y"
"54837d83-2fd2-4b82-99de-e698ef2b43ba",143,21,"M","F",3274,"N","S",1,"P","N","L","N","L",22,44,"N"
"83e4103e-2e6e-49a8-a2aa-19866db4b454",2428,49,"D","M",12141,"Y","S",1,"P","Y","H","Y","H",7,3,"Y"
"b4668903-bbed-4954-aa07-20eb098a221f",2286,52,"H","M",11431,"Y","O",3,"C","Y","H","Y","H",29,44,"Y"
"c347ff23-f565-453d-88cb-8813949e1a01",822,33,"D","M",6240,"N","S",1,"C","Y","L","N","L",30,59,"N"
"f4ba6505-0ef2-4f82-a7ab-f4e386c26162",1743,57,"H","M",8716,"N","O",0,"P","N","M","Y","H",9,41,"Y"
"09bc88cb-0466-4a29-b7f8-02267eb1dfd5",1510,56,"M","F",12907,"Y","S",1,"P","N","L","N","L",15,6,"N"
"babac6b8-c4fe-4948-9bb1-652ccfe408bb",1967,45,"M","F",9833,"Y","S",1,"C","Y","L","Y","H",21,44,"Y"
"41c4f97f-689e-4d1c-94f3-8d72d1e25305",82,35,"H","M",6379,"N","S",1,"P","N","L","N","L",15,30,"N"
"072ceb5c-4a8a-4994-9e7a-c303b0b6e5df",40,37,"P","M",4044,"Y","S",1,"C","N","L","N","L",5,24,"N"
"1b21bd0c-c96e-4519-ba2f-3b915acaab75",1225,52,"D","F",6162,"Y","S",1,"C","N","M","N","L",24,4,"N"
"c35852db-3811-4c3f-a57d-7433f4ed3097",404,25,"P","M",4039,"N","M",0,"C","Y","L","N","H",15,3,"N"
"2b888997-f8de-4775-96bf-4179012891e1",277,29,"D","F",4044,"N","S",1,"C","N","L","N","L",10,54,"N"
"d9866b7e-db06-4cf7-ad97-2af5f25c55e6",982,37,"H","M",7698,"N","O",5,"C","N","M","Y","L",16,10,"N"
"7089c1ac-64a7-41a3-8211-36aba6f3cb1f",2584,52,"B","F",12919,"Y","O",6,"C","N","H","Y","H",21,28,"Y"
"7281275d-995a-481b-b777-32657275a28e",427,28,"D","M",3831,"N","S",8,"C","Y","L","N","L",12,8,"N"
"c012b188-b5e6-4f9b-ac22-695c1c8616e6",806,31,"H","M",6006,"N","O",4,"C","N","L","N","H",22,5,"N"
"b89c2e81-91c6-43b2-8402-055cee1cf270",77,53,"P","M",16723,"Y","S",3,"P","N","L","Y","H",17,55,"N"
"ec30f8be-78be-43f9-8506-fd72d5550d51",2289,43,"M","M",11447,"N","O",1,"P","N","M","Y","H",2,15,"Y"
"9f5a400f-85fe-4c33-9138-dcd16b83dae6",1671,55,"B","F",9692,"Y","O",8,"P","N","M","N","L",21,53,"N"
"87c33bf0-8c03-461a-8d82-886bba2b9a0a",2644,57,"B","M",13219,"Y","M",7,"C","N","H","Y","H",11,14,"Y"
"676bc243-9042-4e97-baa5-fe727cf8c0e5",2817,59,"H","M",14083,"Y","O",6,"C","Y","H","Y","H",20,19,"Y"
"a79e5d88-93bb-4e44-b927-07b79c9ba8cd",1751,40,"B","M",14025,"Y","S",1,"C","Y","M","N","H",19,40,"N"
"97c72e64-0a51-4e1d-8b5e-61265e878efb",2877,47,"B","F",14383,"Y","M",2,"C","N","H","N","H",25,8,"Y"
"7d4993e4-2ff1-4f73-b6af-c994c43a8a2b",714,29,"B","F",3570,"N","M",4,"C","N","L","N","L",25,29,"N"
"e224a13c-ef9a-40b7-b181-435ec968af76",486,24,"B","F",6702,"Y","S",1,"C","Y","M","Y","L",12,52,"N"
"0d8e50ee-add4-4ac8-aefe-a83b5cc1bfe8",1107,51,"D","F",5535,"N","M",5,"P","Y","H","N","H",17,29,"Y"
"763b2bd8-fd2a-4e18-8426-c48d95485a8c",2482,46,"D","F",12410,"Y","S",1,"P","Y","H","Y","H",10,34,"Y"
"0b9a54e3-b706-49f3-bf54-02371761ea61",997,44,"D","M",4986,"Y","M",5,"C","N","M","N","L",16,28,"N"
"e3e837a6-945e-463e-9c6a-d348380e70a5",693,36,"B","F",3467,"N","M",6,"C","Y","L","N","L",5,57,"N"
"f11528b3-e8f0-46c5-8f10-5804e12c972e",923,33,"P","F",5489,"N","O",4,"C","Y","M","Y","L",11,58,"N"
"13a22bc5-7486-43ff-931a-cb83c57ad092",34,24,"D","M",3622,"Y","S",1,"C","N","L","N","L",30,34,"N"
"4063b1c9-68ba-4091-8a4f-d21e1d96df27",2865,54,"P","M",14324,"Y","S",1,"P","N","H","Y","H",19,49,"Y"
"87c63ca5-d722-4b7a-82a0-8303034cb636",472,33,"B","M",7168,"N","O",0,"C","Y","L","N","L",19,20,"N"
"8b1135a7-8967-44be-8ec7-8c321543995c",2163,53,"B","M",10813,"Y","M",1,"P","N","H","Y","H",8,24,"Y"
"ae66ad04-3493-40d0-9327-dcbeb542517b",334,23,"D","F",3954,"N","M",2,"C","N","L","N","H",5,36,"N"
"80858e7f-7355-4fb6-9385-dee056526614",200,28,"B","F",2896,"N","S",1,"C","N","L","N","L",25,25,"N"
"f711673d-0673-44bd-b0cc-5c6df1acf09f",493,24,"M","M",6109,"N","S",1,"C","N","M","Y","H",25,44,"N"
"5cbdebdf-8422-4ff0-8fb5-a424b4509ff1",133,23,"P","M",3628,"N","S",1,"C","N","L","N","L",18,5,"N"
"19fe6329-faff-4ddb-9c09-26a7c3909a53",1257,51,"D","F",6285,"Y","M",8,"P","N","M","N","L",14,44,"N"
"b2898960-fc40-4b0c-b98d-f9f64d198266",2983,51,"B","F",14917,"Y","M",1,"P","Y","H","Y","L",2,5,"Y"
"19d16628-8327-4db9-8029-93518a317a3d",887,52,"H","M",4435,"N","M",7,"P","N","H","N","H",29,33,"N"
"3c6d4f5b-b96d-463b-88df-cb4c95feab33",1903,60,"P","F",9515,"Y","M",5,"P","N","H","Y","H",6,6,"Y"
"8015d0e7-6279-4e2e-8166-f70d25248b2e",55,50,"B","F",11668,"Y","O",8,"C","N","L","N","L",20,36,"N"
"daffacd5-26ee-46de-937c-f6dfb140a9c1",1087,33,"P","M",5436,"Y","M",5,"C","Y","L","N","L",15,26,"N"
"490936d6-96cd-4ccb-ab5c-7125944f6e90",2272,59,"P","M",11360,"Y","M",5,"C","Y","H","Y","H",12,3,"Y"
"7f51d928-d4f1-44a0-acb5-a354c3a0f4c7",329,24,"B","M",5634,"N","M",8,"P","Y","L","N","L",17,9,"N"
"074ac0c1-39ee-46d2-9f88-e04350812204",863,47,"D","M",4313,"N","M",8,"P","N","L","N","H",29,25,"N"
"d5fae555-bcb5-40a6-9c4c-b395c7849171",682,35,"B","F",5267,"N","S",1,"C","Y","L","N","L",15,5,"N"
"778c015f-9bf5-4837-960b-06b591e17752",2739,59,"H","M",13695,"Y","S",1,"C","Y","H","Y","H",11,23,"Y"
"ff4f9af2-5f39-4558-8537-d515e095acd5",64,53,"H","M",7495,"Y","S",1,"C","N","M","Y","H",7,59,"N"
"5b82e3db-df33-445b-bc1c-5f9347671a2d",400,26,"D","F",2833,"N","O",2,"P","N","L","N","L",5,11,"N"
"20bb6341-0d10-4ceb-8bf2-dbef993e6b9b",397,38,"B","F",4750,"Y","S",7,"C","N","L","Y","L",4,30,"N"
"19efdfc2-39fe-4adf-a25b-3f71bda5b23b",187,25,"B","M",4409,"Y","S",7,"C","N","L","N","L",16,25,"N"
"bc593ff6-504f-42e0-a1b7-58e3c8aee4cf",2958,47,"B","M",14791,"Y","M",7,"C","Y","M","Y","H",19,36,"Y"
"1175b105-bc22-4187-a1e0-b179be5cf524",121,24,"P","M",4695,"Y","O",6,"C","N","L","N","L",16,19,"N"
"7967fe2a-8208-4061-b561-a396ee7c3850",3051,47,"D","M",15254,"Y","M",4,"P","N","H","Y","H",17,53,"Y"
"aeb59001-d844-4b2f-b0e9-9118d14f1303",865,30,"B","M",6391,"N","S",1,"C","N","L","N","H",12,19,"N"
"cf8829ff-f635-4f54-afc0-c7d6a183df04",332,25,"H","F",4034,"N","M",3,"C","N","L","N","L",6,40,"N"
"780df983-bdc1-4f42-9b42-fccf476c6ced",234,24,"M","M",6466,"N","O",6,"C","Y","L","N","L",26,44,"N"
"b0b043bd-61d5-462a-a25f-b3a5f1f598cf",3169,51,"B","F",15845,"Y","M",4,"C","N","H","Y","H",6,29,"Y"
"d725711d-684e-48cb-866a-c2ce7da36141",84,54,"D","M",11753,"Y","O",0,"C","N","M","Y","H",9,22,"N"
"fb10228c-3326-424b-b987-5e297d6679a8",1731,59,"H","F",8653,"Y","O",6,"P","Y","M","Y","H",5,29,"Y"
"249942b1-2e2d-4b0f-9beb-2394f2d89018",491,45,"D","M",4705,"Y","S",1,"C","N","L","N","L",25,6,"N"
"099fb638-979d-43d4-a486-bffb0ebecfb3",484,24,"M","M",8914,"Y","S",1,"C","N","H","N","L",13,50,"N"
"3bd4876a-cc68-4162-a47d-2c5ac7b03a10",3304,54,"B","M",16518,"Y","S",1,"P","N","H","Y","H",13,52,"Y"
"bcb24b5e-b510-496e-9863-d3ff9adb52a0",556,29,"H","M",4066,"N","O",5,"C","Y","M","N","H",26,58,"N"
"f6018797-5381-41e9-8535-cbcbb9029a8b",2166,60,"D","F",10829,"N","M",2,"P","Y","M","Y","L",19,16,"Y"
"517c6b01-5751-43b9-92a1-65f5d1ba1c75",2482,48,"D","M",12409,"Y","O",0,"P","Y","H","Y","H",26,45,"Y"
"44850942-2f5b-44ec-a268-189f8a68e2b4",870,43,"P","M",14212,"Y","S",1,"C","Y","L","N","L",9,28,"N"
"d18e22aa-b591-4947-bf91-324eda36fb2a",2845,51,"D","M",14226,"Y","M",7,"P","Y","M","Y","H",9,6,"Y"
"74d6d25b-ab97-4f77-b1fe-18790f6793bb",840,40,"M","F",13451,"Y","O",1,"P","Y","L","N","L",28,41,"N"
"5c12267f-eaf0-49c7-adb2-e3b779ffc75f",52,31,"M","F",5230,"N","S",3,"C","N","L","N","L",12,14,"N"
"f3781edc-f7f9-4a8c-9673-0f23059e9773",2175,54,"D","M",10877,"N","S",1,"P","Y","M","Y","L",9,9,"Y"
"662b7c5a-da64-44e6-a778-af2aa6810c0e",213,24,"D","F",5112,"N","S",4,"P","N","L","N","L",22,47,"N"
"87c3c409-6d68-4dd6-8cd5-cb7da98eea04",567,33,"B","F",7486,"N","M",3,"P","Y","L","N","L",9,14,"N"
"f3ac79ad-2096-42b7-86ec-45a69c5e4589",1071,38,"M","F",5777,"Y","M",1,"C","Y","M","Y","L",6,13,"N"
"f81199a7-e02a-46ea-88ba-1564866af4d8",287,21,"H","F",3134,"N","S",1,"C","Y","L","N","L",8,58,"N"
"db44acea-e30e-4b6d-a532-c0f72fdbab9a",35,25,"P","M",3212,"Y","O",8,"C","N","L","N","L",12,59,"N"
"4778238c-54d4-4c7e-901f-ca87655c64c3",251,29,"H","F",3192,"N","S",3,"C","N","L","N","L",11,18,"N"
"f636cefd-149f-4027-8121-afec1ecc8a28",293,24,"H","F",3351,"Y","O",1,"C","Y","L","N","H",9,57,"N"
"87a878ee-6955-40dd-aeb5-b5080e64b96d",116,20,"B","F",2999,"N","S",1,"P","N","L","N","L",17,50,"N"
"a902759e-b105-4434-931c-567ca6200280",1995,47,"B","M",9973,"Y","O",3,"C","N","H","N","H",20,52,"Y"
"30833a50-aa45-46af-b8de-e34d8e0f4846",205,28,"B","F",2969,"N","O",0,"C","N","L","N","L",8,10,"N"
"765e67aa-9d1c-47cd-ad81-81ffa3628527",298,28,"D","M",4315,"N","S",1,"P","Y","L","N","L",21,54,"N"
"03722a6e-257c-45bf-ab52-4e56731a8eb9",1110,41,"D","M",5550,"N","M",2,"P","N","M","N","H",15,38,"N"
"a79c1727-540b-40d0-92dd-4e317b53ce60",2086,55,"B","M",10432,"Y","S",1,"P","N","H","Y","H",3,7,"Y"
"3b0ab674-2b73-4a45-b2ca-17e510ad5ccb",268,28,"D","F",3873,"N","O",8,"C","Y","L","N","L",11,12,"N"
"8c4a3c0f-848f-4a3d-95d9-784bb29509fd",16,24,"D","M",4990,"N","S",1,"P","N","L","N","L",4,10,"N"
"afe9bbc7-ecbc-4c69-aa5d-cfc164271283",1963,50,"P","M",9816,"Y","M",5,"P","Y","H","Y","H",23,23,"Y"
"7f2454fb-ffd7-4a73-b9dc-fdd1eaeede0f",993,45,"B","F",16412,"Y","O",5,"P","Y","L","N","L",12,44,"N"
"2b496c20-0975-42b9-a405-4c8032cc8a19",90,48,"B","F",9628,"N","S",3,"C","N","L","N","L",30,20,"N"
"6b2949f0-afff-40e6-ad9d-616d27dc82c0",485,33,"H","M",7369,"N","S",1,"C","N","L","N","L",11,8,"N"
"57263211-9181-436c-8156-58e9d337bd8b",123,23,"D","F",3346,"N","O",7,"C","N","L","N","L",10,23,"N"
"0c02a3ee-8e9e-4607-af7b-6550bcb61a88",37,51,"D","F",5358,"Y","S",6,"C","N","H","Y","L",13,32,"N"
"49ccbf6a-ea49-4ac6-8966-7cc685af711a",3448,54,"B","M",17242,"Y","S",1,"P","Y","H","Y","H",19,1,"Y"
"7b99aca4-613f-402b-8e3f-b51467852830",440,28,"B","M",3944,"N","S",2,"C","Y","L","N","L",21,3,"N"
"a951b220-35c5-4413-a404-eed0cacff652",63,58,"B","O",13897,"Y","S",0,"C","N","L","N","H",26,56,"N"
"de38fddb-5065-4261-a322-e0991620ffb7",57,56,"D","M",10670,"Y","S",1,"C","N","M","Y","H",27,5,"N"
"0a18c97a-a810-41af-a843-fd1dd21c0c14",2328,47,"M","M",11642,"N","O",5,"P","Y","H","N","H",22,33,"N"
"6051da3b-e34c-431a-b2fa-96a1ac34b8ec",58,38,"D","M",4772,"N","S",1,"C","N","L","N","L",18,54,"N"
"9084004f-a2e1-4fd1-a56d-5eb4e4f3ee51",422,28,"D","F",3051,"N","O",7,"P","N","L","N","L",3,5,"N"
"e3796ee9-0e45-4b17-967b-352861c04516",2424,54,"B","F",12120,"Y","M",4,"P","Y","M","Y","H",8,15,"Y"
"5a1a0946-c705-4acc-b0df-06c8a72403c7",436,38,"H","F",6881,"N","S",1,"P","N","L","N","L",26,21,"N"
"36c8242c-e413-461c-a784-7323744e677c",80,41,"H","M",9545,"N","O",4,"C","N","L","N","L",16,11,"N"
"62c087d1-1a2f-4284-ab72-6704413e139a",3348,49,"H","M",16738,"Y","M",4,"C","Y","H","Y","H",28,47,"Y"
"6ba4535e-8895-4c3b-9034-dce6dfcb1c98",365,37,"B","M",5730,"N","O",5,"C","N","L","N","L",9,35,"N"
"f8bad4be-6504-4e91-a58c-5d5830bcc58c",3001,49,"H","F",15005,"Y","S",1,"P","Y","H","Y","H",30,10,"Y"
"7a307ff0-6dfa-48bc-a74d-0ff38c77bb8d",153,25,"D","F",3712,"N","S",2,"P","Y","L","N","L",24,29,"N"
"4f86269e-2d1a-4a50-a0ac-ee7d825b6cec",373,38,"H","F",5893,"N","S",1,"C","N","L","N","L",6,23,"N"
"0efc19a7-72fa-43dc-b045-a44a0b04b7ec",252,41,"B","F",4495,"Y","S",1,"C","N","L","N","L",23,48,"N"
"e6ca49d3-742a-4f04-b8d0-aa24c753867d",685,31,"H","M",3614,"N","S",1,"C","N","L","N","H",5,47,"N"
"c95bde91-3d69-42b7-817c-479d383c090e",1154,31,"D","M",5772,"N","M",6,"C","Y","L","N","H",16,39,"N"
"ca0167a9-3f3e-4dd6-8651-9e7717590849",1270,34,"P","M",6350,"N","M",1,"C","Y","L","N","H",23,54,"N"
"fd60add6-9807-4e14-a2b4-c5b2145a5cbd",2510,55,"M","M",12549,"N","M",2,"P","N","H","Y","H",22,41,"Y"
"5782d0ef-d6ac-40df-80a4-74e1807ffef0",231,24,"M","M",3963,"N","S",6,"P","N","L","N","L",8,60,"N"
"fe8952dd-3a8a-42aa-bc86-180850130674",59,34,"H","F",5116,"Y","S",1,"C","N","M","Y","H",11,13,"N"
"0d60c7ad-b8a7-45ac-91bb-edeff5ed92e4",97,41,"P","M",5864,"Y","O",7,"C","N","L","Y","L",9,57,"N"
"efaa0771-4ae9-4b3f-8e96-6daa36c48d1d",50,31,"B","F",5428,"N","S",3,"C","N","M","Y","H",7,13,"N"
"a0223575-e5f3-435a-97d5-265b5139df9f",535,28,"B","F",3868,"N","O",1,"C","Y","L","N","L",10,40,"N"
"65a05388-6472-4a26-aa98-e18d283a63e7",2614,60,"M","M",13071,"Y","O",0,"P","Y","H","Y","H",27,13,"Y"
"1e01f7e8-4d23-4b62-900f-bcd0877b30b0",467,38,"M","F",8084,"Y","S",1,"C","N","L","N","L",14,3,"N"
"9c40b367-d766-421d-a26e-824c5dea56f2",2038,43,"B","F",11099,"Y","O",8,"C","Y","H","N","H",22,53,"Y"
"75e3d37b-bc18-46f7-a6e7-762af11270c5",1979,52,"D","M",9894,"Y","O",3,"C","Y","H","Y","H",20,30,"Y"
"c3f93a8b-8442-4434-aee4-afe59e0fbffb",3025,43,"H","M",15126,"Y","O",1,"C","Y","H","Y","H",18,12,"Y"
"636535c4-3674-4914-97d9-e6eccf74c901",499,36,"B","M",7764,"N","S",1,"C","N","L","N","L",4,5,"N"
"19ef0548-74c3-4366-b364-e2412df16a03",68,50,"D","M",5929,"Y","S",1,"C","N","L","Y","L",23,29,"N"
"9c5afaac-c5af-40d2-875b-ea44176cd548",22,24,"B","M",3827,"N","O",2,"P","N","L","N","L",9,31,"N"
"d220ea0e-7747-4ec4-a43f-dc2d61e015c4",2525,47,"M","F",12625,"Y","O",6,"P","Y","M","Y","H",10,21,"Y"
"962e0427-85fb-402f-925e-c46075e9b1d3",327,39,"D","F",5204,"N","O",0,"C","N","L","N","L",10,0,"N"
"8f859ac2-18fc-4bfc-aea9-d0a801261c20",633,26,"D","F",3298,"N","O",3,"C","N","L","N","L",5,0,"N"
"23b4b7ff-0295-48ed-845a-cb6f464ded7b",982,55,"H","M",4910,"N","M",7,"P","N","H","N","H",28,58,"N"
